Cycle/PCAM,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
15,GradCAM,31,1.0,0.416,0.448,0.996,0.741
15,GradCAM,32,1.0,0.512,0.523,0.997,0.746
15,GradCAM,33,1.0,0.382,0.666,0.993,0.677
15,GradCAM,34,1.0,0.251,0.66,0.99,0.645
15,GradCAM,35,0.999,0.324,0.483,0.994,0.709
15,GradCAM,36,1.0,0.243,0.835,0.985,0.598
15,GradCAM,37,1.0,0.58,0.391,0.999,0.797
15,GradCAM,38,1.0,0.306,0.709,0.993,0.647
15,GradCAM,39,0.996,0.274,0.992,0.982,0.565
15,GradCAM,40,1.0,0.348,0.855,0.992,0.621
15,GradCAM,41,1.0,0.219,0.36,0.985,0.711
15,GradCAM,42,1.0,0.315,0.627,0.984,0.668
15,GradCAM,43,0.999,0.274,0.864,0.961,0.593
15,GradCAM,44,1.0,0.456,0.667,0.983,0.693
15,GradCAM,45,1.0,0.303,0.96,0.98,0.581
15,GradCAM,46,1.0,0.448,0.911,0.996,0.633
15,GradCAM,47,1.0,0.433,0.779,0.996,0.662
15,GradCAM,48,1.0,0.42,0.732,0.973,0.665
15,GradCAM,49,0.999,0.319,0.607,0.951,0.665
15,GradCAM,50,1.0,0.406,0.133,0.996,0.817
15,GradCAM,51,1.0,0.305,0.883,0.982,0.601
15,GradCAM,52,1.0,0.637,0.285,0.998,0.837
15,GradCAM,53,0.999,0.219,0.344,0.919,0.698
15,GradCAM,54,0.999,0.401,0.901,0.989,0.622
15,GradCAM,55,1.0,0.324,0.366,0.973,0.733
15,GradCAM,56,1.0,0.301,0.833,0.96,0.607
15,GradCAM,57,1.0,0.27,0.949,0.98,0.575
15,GradCAM,58,0.999,0.279,0.736,0.942,0.621
15,GradCAM,59,1.0,0.265,0.925,0.983,0.581
15,GradCAM,60,0.999,0.277,0.792,0.972,0.614
15,GradCAM,61,1.0,0.336,0.855,0.99,0.617
15,GradCAM,62,0.999,0.243,0.934,0.951,0.565
15,GradCAM,63,1.0,0.292,0.943,0.969,0.58
15,GradCAM,64,1.0,0.648,0.098,0.997,0.887
15,GradCAM,65,1.0,0.269,0.914,0.995,0.587
15,GradCAM,66,1.0,0.501,0.126,0.997,0.843
15,GradCAM,67,1.0,0.367,0.554,0.992,0.701
15,GradCAM,68,1.0,0.366,0.929,0.992,0.607
15,GradCAM,69,0.999,0.265,0.863,0.986,0.597
15,GradCAM,70,1.0,0.329,0.678,0.976,0.657
15,GradCAM,71,0.999,0.253,0.126,0.98,0.776
15,GradCAM,72,0.999,0.321,0.99,0.986,0.579
15,GradCAM,73,1.0,0.182,0.535,0.965,0.653
15,GradCAM,74,0.999,0.263,0.991,0.946,0.554
15,GradCAM,75,0.999,0.343,0.647,0.991,0.672
15,GradCAM,76,1.0,0.355,0.395,0.992,0.738
15,GradCAM,77,0.999,0.216,0.567,0.976,0.656
15,GradCAM,78,0.998,0.278,0.79,0.982,0.617
15,GradCAM,79,1.0,0.295,0.826,0.986,0.614
15,GradCAM,80,1.0,0.351,0.572,0.993,0.693
15,GradCAM,81,1.0,0.413,0.38,0.99,0.756
15,GradCAM,82,0.999,0.264,0.915,0.99,0.585
15,GradCAM,83,1.0,0.305,0.774,0.997,0.632
15,GradCAM,84,1.0,0.315,0.728,0.985,0.643
15,GradCAM,85,1.0,0.3,0.59,0.996,0.676
15,GradCAM,86,1.0,0.34,0.419,0.97,0.723
15,GradCAM,87,1.0,0.317,0.595,0.99,0.678
15,GradCAM,88,1.0,0.422,0.976,0.994,0.61
15,GradCAM,89,1.0,0.278,0.935,0.985,0.582
15,GradCAM,90,1.0,0.314,0.76,0.986,0.635
15,GradCAM,91,1.0,0.211,0.606,0.989,0.648
15,GradCAM,92,1.0,0.21,0.889,0.986,0.577
15,GradCAM,93,1.0,0.283,0.253,0.949,0.745
15,GradCAM,94,0.998,0.233,0.777,0.963,0.604
15,GradCAM,95,0.995,0.201,0.996,0.93,0.533
15,GradCAM,96,1.0,0.419,0.279,0.997,0.784
15,GradCAM,97,0.999,0.252,0.549,0.987,0.672
15,GradCAM,98,0.999,0.272,0.929,0.993,0.584
15,GradCAM,99,0.999,0.248,0.99,0.977,0.559
15,SHAP,0,0.214,0.447,0.947,0.209,0.231
15,SHAP,1,0.355,0.416,0.937,0.26,0.274
15,SHAP,2,0.458,0.438,0.041,0.371,0.557
15,SHAP,3,0.15,0.433,0.141,0.294,0.434
15,SHAP,4,0.354,0.422,0.956,0.216,0.259
15,SHAP,5,0.364,0.413,0.974,0.254,0.264
15,SHAP,6,0.326,0.414,0.139,0.232,0.458
15,SHAP,7,0.171,0.401,0.968,0.165,0.192
15,SHAP,8,0.373,0.428,0.038,0.383,0.536
15,SHAP,9,0.181,0.418,0.903,0.24,0.234
15,SHAP,10,0.23,0.409,0.129,0.218,0.432
15,SHAP,11,0.315,0.419,0.05,0.336,0.505
15,SHAP,12,0.118,0.445,0.026,0.27,0.452
15,SHAP,13,0.144,0.384,0.857,0.195,0.217
15,SHAP,14,0.149,0.435,0.066,0.222,0.435
15,SHAP,15,0.295,0.44,0.988,0.195,0.236
15,SHAP,16,0.212,0.436,0.948,0.228,0.232
15,SHAP,17,0.262,0.454,0.992,0.276,0.25
15,SHAP,18,0.271,0.443,0.996,0.315,0.258
15,SHAP,19,0.096,0.424,0.093,0.229,0.414
15,SHAP,20,0.076,0.425,0.96,0.26,0.2
15,SHAP,21,0.113,0.393,0.989,0.175,0.173
15,SHAP,22,0.163,0.422,0.984,0.141,0.185
15,SHAP,23,0.317,0.403,0.073,0.198,0.461
15,SHAP,24,0.166,0.404,0.141,0.218,0.412
15,SHAP,25,0.216,0.444,0.061,0.317,0.479
15,SHAP,26,0.063,0.468,0.987,0.155,0.175
15,SHAP,27,0.21,0.445,0.061,0.273,0.467
15,SHAP,28,0.081,0.394,0.937,0.132,0.167
15,SHAP,29,0.184,0.42,0.878,0.222,0.237
15,SHAP,30,0.332,0.404,0.158,0.244,0.456
15,SHAP,31,0.314,0.529,0.079,0.333,0.524
15,SHAP,32,0.409,0.479,0.209,0.316,0.499
15,SHAP,33,0.568,0.48,0.128,0.266,0.547
15,SHAP,34,0.239,0.428,0.117,0.283,0.458
15,SHAP,35,0.602,0.438,0.079,0.276,0.559
15,SHAP,36,0.213,0.451,0.05,0.28,0.473
15,SHAP,37,0.172,0.486,0.072,0.369,0.489
15,SHAP,38,0.379,0.458,0.134,0.271,0.493
15,SHAP,39,0.107,0.389,0.995,0.17,0.168
15,SHAP,40,0.176,0.444,0.878,0.241,0.246
15,SHAP,41,0.07,0.448,0.969,0.213,0.19
15,SHAP,42,0.344,0.516,0.087,0.285,0.515
15,SHAP,43,0.311,0.424,0.992,0.362,0.276
15,SHAP,44,0.2,0.407,0.964,0.249,0.223
15,SHAP,45,0.096,0.462,0.986,0.124,0.174
15,SHAP,46,0.226,0.42,0.989,0.198,0.214
15,SHAP,47,0.257,0.424,0.125,0.256,0.453
15,SHAP,48,0.364,0.449,0.988,0.304,0.282
15,SHAP,49,0.113,0.432,0.026,0.219,0.434
15,SHAP,50,0.183,0.435,0.015,0.221,0.456
15,SHAP,51,0.154,0.388,0.935,0.23,0.209
15,SHAP,52,0.338,0.472,0.061,0.383,0.533
15,SHAP,53,0.257,0.515,0.969,0.146,0.237
15,SHAP,54,0.044,0.4,0.979,0.131,0.149
15,SHAP,55,0.095,0.429,0.926,0.236,0.208
15,SHAP,56,0.217,0.49,0.991,0.238,0.239
15,SHAP,57,0.109,0.418,0.208,0.232,0.388
15,SHAP,58,0.195,0.418,0.956,0.183,0.21
15,SHAP,59,0.09,0.405,0.084,0.219,0.407
15,SHAP,60,0.199,0.436,0.074,0.24,0.45
15,SHAP,61,0.401,0.434,0.966,0.285,0.288
15,SHAP,62,0.106,0.433,0.984,0.138,0.173
15,SHAP,63,0.061,0.449,0.155,0.138,0.373
15,SHAP,64,0.326,0.51,0.016,0.434,0.563
15,SHAP,65,0.405,0.408,0.165,0.304,0.488
15,SHAP,66,0.183,0.454,0.011,0.283,0.477
15,SHAP,67,0.266,0.42,0.832,0.19,0.261
15,SHAP,68,0.28,0.428,0.096,0.16,0.443
15,SHAP,69,0.148,0.405,0.967,0.209,0.199
15,SHAP,70,0.35,0.417,0.981,0.344,0.282
15,SHAP,71,0.207,0.468,0.935,0.268,0.252
15,SHAP,72,0.235,0.401,0.979,0.196,0.213
15,SHAP,73,0.23,0.396,0.96,0.204,0.217
15,SHAP,74,0.07,0.411,0.951,0.186,0.179
15,SHAP,75,0.344,0.451,0.092,0.192,0.474
15,SHAP,76,0.071,0.424,0.012,0.22,0.426
15,SHAP,77,0.14,0.379,0.092,0.228,0.414
15,SHAP,78,0.292,0.4,0.139,0.26,0.453
15,SHAP,79,0.379,0.448,0.959,0.257,0.281
15,SHAP,80,0.179,0.448,0.033,0.179,0.443
15,SHAP,81,0.187,0.449,0.034,0.285,0.472
15,SHAP,82,0.155,0.49,0.981,0.286,0.237
15,SHAP,83,0.221,0.47,0.166,0.234,0.44
15,SHAP,84,0.204,0.409,0.115,0.189,0.422
15,SHAP,85,0.168,0.467,0.089,0.258,0.451
15,SHAP,86,0.154,0.409,0.046,0.226,0.436
15,SHAP,87,0.268,0.453,0.078,0.267,0.478
15,SHAP,88,0.073,0.428,0.987,0.155,0.167
15,SHAP,89,0.222,0.418,0.161,0.209,0.422
15,SHAP,90,0.375,0.462,0.959,0.236,0.278
15,SHAP,91,0.309,0.426,0.152,0.215,0.45
15,SHAP,92,0.363,0.399,0.256,0.204,0.427
15,SHAP,93,0.23,0.428,0.988,0.201,0.218
15,SHAP,94,0.489,0.455,0.977,0.328,0.324
15,SHAP,95,0.063,0.444,0.976,0.173,0.176
15,SHAP,96,0.437,0.496,0.052,0.388,0.567
15,SHAP,97,0.14,0.387,0.919,0.205,0.203
15,SHAP,98,0.17,0.421,0.96,0.229,0.215
15,SHAP,99,0.279,0.395,0.982,0.132,0.206
16,GradCAM,0,1.0,0.295,0.882,0.99,0.601
16,GradCAM,1,1.0,0.224,0.417,0.973,0.695
16,GradCAM,2,1.0,0.455,0.472,0.999,0.745
16,GradCAM,3,1.0,0.575,0.294,0.993,0.819
16,GradCAM,4,1.0,0.273,0.976,0.98,0.569
16,GradCAM,5,1.0,0.402,0.891,0.986,0.624
16,GradCAM,6,1.0,0.343,0.726,0.989,0.651
16,GradCAM,7,0.999,0.178,0.607,0.952,0.631
16,GradCAM,8,1.0,0.514,0.242,0.999,0.818
16,GradCAM,9,0.999,0.266,0.183,0.955,0.759
16,GradCAM,10,1.0,0.382,0.627,0.992,0.687
16,GradCAM,11,1.0,0.552,0.382,0.998,0.792
16,GradCAM,12,1.0,0.461,0.075,0.992,0.845
16,GradCAM,13,1.0,0.4,0.234,0.99,0.789
16,GradCAM,14,1.0,0.313,0.649,0.993,0.664
16,GradCAM,15,1.0,0.368,0.727,0.984,0.656
16,GradCAM,16,0.998,0.249,0.544,0.937,0.66
16,GradCAM,17,0.998,0.266,0.621,0.926,0.642
16,GradCAM,18,0.999,0.276,0.636,0.979,0.654
16,GradCAM,19,1.0,0.32,0.692,0.984,0.653
16,GradCAM,20,0.999,0.292,0.504,0.977,0.691
16,GradCAM,21,1.0,0.546,0.99,0.998,0.638
16,GradCAM,22,1.0,0.434,0.98,0.995,0.612
16,GradCAM,23,1.0,0.276,0.603,0.98,0.663
16,GradCAM,24,0.999,0.232,0.657,0.973,0.637
16,GradCAM,25,1.0,0.359,0.22,0.996,0.784
16,GradCAM,26,1.0,0.35,0.988,0.995,0.589
16,GradCAM,27,1.0,0.381,0.767,0.985,0.65
16,GradCAM,28,1.0,0.242,0.593,0.981,0.657
16,GradCAM,29,0.998,0.25,0.131,0.937,0.764
16,GradCAM,30,1.0,0.318,0.724,0.982,0.644
16,GradCAM,31,1.0,0.421,0.426,0.996,0.748
16,GradCAM,32,1.0,0.517,0.49,0.997,0.756
16,GradCAM,33,1.0,0.386,0.596,0.993,0.696
16,GradCAM,34,1.0,0.258,0.613,0.99,0.659
16,GradCAM,35,1.0,0.344,0.483,0.994,0.714
16,GradCAM,36,0.999,0.248,0.743,0.986,0.622
16,GradCAM,37,1.0,0.59,0.309,0.999,0.82
16,GradCAM,38,1.0,0.33,0.678,0.993,0.661
16,GradCAM,39,0.997,0.292,0.993,0.982,0.569
16,GradCAM,40,1.0,0.362,0.839,0.992,0.629
16,GradCAM,41,1.0,0.239,0.495,0.985,0.682
16,GradCAM,42,1.0,0.311,0.534,0.985,0.69
16,GradCAM,43,1.0,0.284,0.905,0.962,0.585
16,GradCAM,44,1.0,0.451,0.704,0.984,0.683
16,GradCAM,45,1.0,0.304,0.953,0.981,0.583
16,GradCAM,46,1.0,0.482,0.879,0.996,0.65
16,GradCAM,47,1.0,0.433,0.75,0.996,0.67
16,GradCAM,48,0.999,0.397,0.754,0.974,0.654
16,GradCAM,49,0.999,0.286,0.571,0.953,0.667
16,GradCAM,50,1.0,0.402,0.141,0.996,0.814
16,GradCAM,51,1.0,0.314,0.913,0.983,0.596
16,GradCAM,52,1.0,0.641,0.29,0.998,0.837
16,GradCAM,53,0.998,0.197,0.355,0.919,0.69
16,GradCAM,54,0.999,0.334,0.928,0.989,0.599
16,GradCAM,55,1.0,0.334,0.429,0.975,0.72
16,GradCAM,56,1.0,0.317,0.838,0.962,0.61
16,GradCAM,57,1.0,0.262,0.932,0.981,0.578
16,GradCAM,58,0.999,0.27,0.74,0.945,0.619
16,GradCAM,59,1.0,0.26,0.915,0.983,0.582
16,GradCAM,60,0.999,0.255,0.793,0.973,0.608
16,GradCAM,61,1.0,0.347,0.886,0.99,0.613
16,GradCAM,62,0.999,0.24,0.951,0.953,0.56
16,GradCAM,63,1.0,0.33,0.935,0.971,0.591
16,GradCAM,64,1.0,0.649,0.082,0.997,0.891
16,GradCAM,65,1.0,0.278,0.886,0.995,0.596
16,GradCAM,66,1.0,0.515,0.126,0.997,0.847
16,GradCAM,67,1.0,0.36,0.591,0.992,0.69
16,GradCAM,68,1.0,0.324,0.88,0.992,0.609
16,GradCAM,69,0.999,0.285,0.887,0.987,0.596
16,GradCAM,70,1.0,0.35,0.696,0.977,0.658
16,GradCAM,71,0.999,0.234,0.181,0.98,0.758
16,GradCAM,72,1.0,0.317,0.989,0.986,0.578
16,GradCAM,73,1.0,0.174,0.589,0.966,0.638
16,GradCAM,74,0.999,0.24,0.982,0.947,0.551
16,GradCAM,75,0.999,0.36,0.546,0.991,0.701
16,GradCAM,76,1.0,0.387,0.339,0.992,0.76
16,GradCAM,77,1.0,0.203,0.525,0.977,0.664
16,GradCAM,78,0.999,0.294,0.779,0.983,0.624
16,GradCAM,79,1.0,0.293,0.812,0.986,0.617
16,GradCAM,80,1.0,0.357,0.538,0.993,0.703
16,GradCAM,81,1.0,0.42,0.35,0.99,0.765
16,GradCAM,82,0.999,0.265,0.9,0.991,0.589
16,GradCAM,83,1.0,0.316,0.759,0.997,0.638
16,GradCAM,84,1.0,0.315,0.677,0.986,0.656
16,GradCAM,85,1.0,0.298,0.557,0.996,0.684
16,GradCAM,86,1.0,0.335,0.312,0.971,0.748
16,GradCAM,87,1.0,0.316,0.581,0.99,0.681
16,GradCAM,88,0.999,0.391,0.976,0.994,0.602
16,GradCAM,89,1.0,0.272,0.911,0.985,0.587
16,GradCAM,90,1.0,0.316,0.797,0.986,0.626
16,GradCAM,91,1.0,0.218,0.483,0.989,0.681
16,GradCAM,92,1.0,0.215,0.874,0.986,0.582
16,GradCAM,93,1.0,0.284,0.343,0.95,0.723
16,GradCAM,94,0.999,0.247,0.84,0.963,0.592
16,GradCAM,95,0.991,0.217,0.996,0.933,0.536
16,GradCAM,96,1.0,0.431,0.253,0.997,0.794
16,GradCAM,97,1.0,0.28,0.646,0.987,0.655
16,GradCAM,98,0.999,0.279,0.944,0.993,0.582
16,GradCAM,99,0.999,0.243,0.988,0.978,0.558
16,SHAP,0,0.239,0.407,0.941,0.208,0.228
16,SHAP,1,0.272,0.424,0.945,0.255,0.251
16,SHAP,2,0.518,0.439,0.043,0.374,0.572
16,SHAP,3,0.181,0.438,0.125,0.302,0.449
16,SHAP,4,0.127,0.448,0.932,0.215,0.215
16,SHAP,5,0.207,0.416,0.972,0.268,0.23
16,SHAP,6,0.208,0.438,0.086,0.233,0.448
16,SHAP,7,0.275,0.409,0.966,0.177,0.223
16,SHAP,8,0.305,0.441,0.026,0.381,0.525
16,SHAP,9,0.23,0.462,0.949,0.242,0.247
16,SHAP,10,0.215,0.413,0.088,0.213,0.438
16,SHAP,11,0.15,0.462,0.079,0.34,0.468
16,SHAP,12,0.209,0.435,0.024,0.265,0.471
16,SHAP,13,0.21,0.4,0.847,0.189,0.238
16,SHAP,14,0.39,0.463,0.06,0.223,0.504
16,SHAP,15,0.371,0.403,0.978,0.208,0.251
16,SHAP,16,0.461,0.454,0.923,0.24,0.308
16,SHAP,17,0.16,0.468,0.986,0.271,0.228
16,SHAP,18,0.259,0.505,0.991,0.327,0.275
16,SHAP,19,0.282,0.438,0.075,0.228,0.468
16,SHAP,20,0.267,0.457,0.966,0.264,0.256
16,SHAP,21,0.149,0.426,0.988,0.172,0.19
16,SHAP,22,0.188,0.451,0.989,0.139,0.197
16,SHAP,23,0.273,0.418,0.068,0.196,0.455
16,SHAP,24,0.625,0.428,0.127,0.246,0.543
16,SHAP,25,0.274,0.495,0.046,0.324,0.512
16,SHAP,26,0.267,0.467,0.986,0.158,0.226
16,SHAP,27,0.417,0.466,0.065,0.278,0.524
16,SHAP,28,0.099,0.422,0.935,0.139,0.181
16,SHAP,29,0.112,0.455,0.903,0.22,0.221
16,SHAP,30,0.267,0.41,0.096,0.257,0.459
16,SHAP,31,0.177,0.484,0.062,0.328,0.482
16,SHAP,32,0.19,0.48,0.161,0.323,0.458
16,SHAP,33,0.43,0.463,0.087,0.269,0.519
16,SHAP,34,0.214,0.448,0.093,0.276,0.461
16,SHAP,35,0.505,0.472,0.061,0.278,0.548
16,SHAP,36,0.103,0.466,0.058,0.275,0.447
16,SHAP,37,0.467,0.472,0.092,0.37,0.554
16,SHAP,38,0.288,0.47,0.126,0.283,0.479
16,SHAP,39,0.204,0.459,0.991,0.172,0.211
16,SHAP,40,0.168,0.423,0.841,0.247,0.249
16,SHAP,41,0.062,0.429,0.958,0.218,0.188
16,SHAP,42,0.095,0.428,0.068,0.277,0.433
16,SHAP,43,0.234,0.464,0.993,0.353,0.265
16,SHAP,44,0.227,0.446,0.985,0.24,0.232
16,SHAP,45,0.06,0.471,0.974,0.12,0.169
16,SHAP,46,0.178,0.432,0.988,0.196,0.204
16,SHAP,47,0.275,0.414,0.182,0.245,0.438
16,SHAP,48,0.312,0.451,0.987,0.315,0.273
16,SHAP,49,0.139,0.43,0.039,0.204,0.434
16,SHAP,50,0.305,0.484,0.017,0.217,0.497
16,SHAP,51,0.327,0.451,0.977,0.22,0.256
16,SHAP,52,0.409,0.481,0.047,0.381,0.556
16,SHAP,53,0.146,0.407,0.981,0.152,0.181
16,SHAP,54,0.115,0.453,0.993,0.129,0.176
16,SHAP,55,0.102,0.389,0.916,0.238,0.203
16,SHAP,56,0.253,0.462,0.989,0.235,0.24
16,SHAP,57,0.146,0.401,0.158,0.225,0.404
16,SHAP,58,0.131,0.431,0.943,0.188,0.202
16,SHAP,59,0.089,0.398,0.09,0.225,0.406
16,SHAP,60,0.158,0.393,0.083,0.233,0.425
16,SHAP,61,0.172,0.475,0.972,0.273,0.237
16,SHAP,62,0.048,0.433,0.98,0.138,0.16
16,SHAP,63,0.312,0.407,0.138,0.139,0.43
16,SHAP,64,0.422,0.531,0.021,0.428,0.59
16,SHAP,65,0.41,0.402,0.128,0.297,0.495
16,SHAP,66,0.54,0.428,0.015,0.271,0.556
16,SHAP,67,0.13,0.422,0.899,0.185,0.21
16,SHAP,68,0.264,0.405,0.1,0.165,0.433
16,SHAP,69,0.213,0.406,0.964,0.218,0.218
16,SHAP,70,0.245,0.443,0.986,0.345,0.261
16,SHAP,71,0.114,0.45,0.927,0.278,0.229
16,SHAP,72,0.154,0.416,0.975,0.19,0.196
16,SHAP,73,0.17,0.395,0.951,0.201,0.204
16,SHAP,74,0.156,0.413,0.955,0.179,0.198
16,SHAP,75,0.223,0.458,0.061,0.182,0.45
16,SHAP,76,0.348,0.455,0.038,0.226,0.498
16,SHAP,77,0.178,0.408,0.08,0.222,0.432
16,SHAP,78,0.13,0.429,0.112,0.261,0.427
16,SHAP,79,0.254,0.446,0.947,0.251,0.251
16,SHAP,80,0.258,0.428,0.06,0.196,0.455
16,SHAP,81,0.373,0.441,0.023,0.291,0.52
16,SHAP,82,0.133,0.473,0.97,0.281,0.23
16,SHAP,83,0.181,0.401,0.163,0.241,0.415
16,SHAP,84,0.125,0.422,0.068,0.191,0.417
16,SHAP,85,0.356,0.438,0.117,0.266,0.486
16,SHAP,86,0.21,0.42,0.049,0.228,0.452
16,SHAP,87,0.072,0.427,0.093,0.272,0.42
16,SHAP,88,0.116,0.41,0.974,0.145,0.174
16,SHAP,89,0.345,0.425,0.165,0.208,0.453
16,SHAP,90,0.557,0.44,0.98,0.238,0.314
16,SHAP,91,0.274,0.449,0.088,0.215,0.463
16,SHAP,92,0.27,0.437,0.187,0.211,0.433
16,SHAP,93,0.104,0.426,0.981,0.199,0.187
16,SHAP,94,0.147,0.444,0.956,0.325,0.24
16,SHAP,95,0.155,0.479,0.977,0.184,0.21
16,SHAP,96,0.476,0.45,0.056,0.381,0.563
16,SHAP,97,0.078,0.418,0.973,0.205,0.182
16,SHAP,98,0.341,0.462,0.968,0.229,0.266
16,SHAP,99,0.163,0.401,0.983,0.139,0.18
17,GradCAM,0,1.0,0.288,0.868,0.99,0.603
17,GradCAM,1,1.0,0.236,0.421,0.974,0.697
17,GradCAM,2,1.0,0.464,0.49,0.999,0.743
17,GradCAM,3,1.0,0.564,0.288,0.994,0.817
17,GradCAM,4,1.0,0.265,0.977,0.981,0.567
17,GradCAM,5,1.0,0.4,0.862,0.987,0.631
17,GradCAM,6,1.0,0.342,0.774,0.99,0.639
17,GradCAM,7,0.999,0.176,0.544,0.953,0.646
17,GradCAM,8,1.0,0.511,0.248,0.999,0.815
17,GradCAM,9,0.999,0.275,0.167,0.956,0.766
17,GradCAM,10,1.0,0.388,0.636,0.992,0.686
17,GradCAM,11,1.0,0.549,0.436,0.998,0.778
17,GradCAM,12,1.0,0.467,0.094,0.993,0.841
17,GradCAM,13,1.0,0.393,0.215,0.991,0.792
17,GradCAM,14,1.0,0.305,0.656,0.993,0.66
17,GradCAM,15,1.0,0.387,0.652,0.984,0.68
17,GradCAM,16,0.999,0.277,0.56,0.941,0.664
17,GradCAM,17,0.999,0.296,0.618,0.929,0.651
17,GradCAM,18,0.999,0.309,0.644,0.98,0.661
17,GradCAM,19,1.0,0.328,0.71,0.985,0.651
17,GradCAM,20,1.0,0.28,0.516,0.978,0.686
17,GradCAM,21,1.0,0.549,0.99,0.998,0.639
17,GradCAM,22,1.0,0.425,0.979,0.995,0.61
17,GradCAM,23,1.0,0.282,0.609,0.981,0.663
17,GradCAM,24,0.998,0.223,0.64,0.974,0.639
17,GradCAM,25,1.0,0.359,0.228,0.996,0.782
17,GradCAM,26,1.0,0.353,0.984,0.996,0.591
17,GradCAM,27,1.0,0.391,0.799,0.986,0.645
17,GradCAM,28,1.0,0.241,0.574,0.982,0.662
17,GradCAM,29,0.999,0.245,0.12,0.941,0.766
17,GradCAM,30,1.0,0.31,0.756,0.983,0.634
17,GradCAM,31,1.0,0.42,0.428,0.997,0.747
17,GradCAM,32,1.0,0.516,0.506,0.997,0.752
17,GradCAM,33,1.0,0.384,0.582,0.993,0.699
17,GradCAM,34,1.0,0.257,0.626,0.991,0.655
17,GradCAM,35,1.0,0.341,0.511,0.995,0.706
17,GradCAM,36,1.0,0.252,0.745,0.987,0.623
17,GradCAM,37,1.0,0.59,0.309,0.999,0.82
17,GradCAM,38,1.0,0.335,0.687,0.993,0.66
17,GradCAM,39,0.991,0.282,0.99,0.983,0.566
17,GradCAM,40,1.0,0.355,0.862,0.993,0.621
17,GradCAM,41,1.0,0.25,0.409,0.985,0.707
17,GradCAM,42,1.0,0.311,0.596,0.986,0.675
17,GradCAM,43,1.0,0.261,0.887,0.964,0.584
17,GradCAM,44,1.0,0.456,0.644,0.985,0.699
17,GradCAM,45,1.0,0.313,0.97,0.982,0.581
17,GradCAM,46,1.0,0.467,0.859,0.996,0.651
17,GradCAM,47,1.0,0.44,0.76,0.996,0.669
17,GradCAM,48,1.0,0.379,0.679,0.975,0.669
17,GradCAM,49,0.999,0.253,0.62,0.954,0.647
17,GradCAM,50,1.0,0.408,0.177,0.997,0.807
17,GradCAM,51,1.0,0.316,0.911,0.984,0.597
17,GradCAM,52,1.0,0.649,0.329,0.998,0.829
17,GradCAM,53,0.999,0.203,0.306,0.921,0.704
17,GradCAM,54,1.0,0.318,0.917,0.99,0.598
17,GradCAM,55,1.0,0.353,0.4,0.976,0.732
17,GradCAM,56,0.999,0.321,0.836,0.964,0.612
17,GradCAM,57,1.0,0.256,0.94,0.982,0.574
17,GradCAM,58,0.999,0.257,0.729,0.948,0.619
17,GradCAM,59,0.999,0.261,0.911,0.984,0.583
17,GradCAM,60,1.0,0.248,0.816,0.974,0.602
17,GradCAM,61,1.0,0.349,0.87,0.99,0.617
17,GradCAM,62,0.999,0.249,0.919,0.956,0.571
17,GradCAM,63,1.0,0.341,0.94,0.973,0.593
17,GradCAM,64,1.0,0.651,0.101,0.997,0.887
17,GradCAM,65,1.0,0.282,0.913,0.995,0.591
17,GradCAM,66,1.0,0.515,0.175,0.997,0.834
17,GradCAM,67,1.0,0.367,0.571,0.992,0.697
17,GradCAM,68,1.0,0.302,0.884,0.993,0.603
17,GradCAM,69,1.0,0.285,0.915,0.988,0.589
17,GradCAM,70,0.999,0.359,0.63,0.978,0.677
17,GradCAM,71,1.0,0.248,0.17,0.981,0.765
17,GradCAM,72,0.999,0.305,0.986,0.987,0.576
17,GradCAM,73,0.999,0.175,0.668,0.967,0.618
17,GradCAM,74,0.999,0.241,0.96,0.949,0.557
17,GradCAM,75,1.0,0.381,0.602,0.991,0.692
17,GradCAM,76,1.0,0.398,0.415,0.992,0.744
17,GradCAM,77,0.999,0.194,0.483,0.978,0.672
17,GradCAM,78,0.999,0.313,0.803,0.983,0.623
17,GradCAM,79,0.999,0.291,0.784,0.986,0.623
17,GradCAM,80,1.0,0.361,0.577,0.994,0.695
17,GradCAM,81,1.0,0.42,0.36,0.991,0.763
17,GradCAM,82,1.0,0.268,0.856,0.991,0.601
17,GradCAM,83,1.0,0.313,0.777,0.997,0.633
17,GradCAM,84,1.0,0.306,0.676,0.986,0.654
17,GradCAM,85,1.0,0.296,0.566,0.996,0.681
17,GradCAM,86,0.998,0.339,0.339,0.973,0.743
17,GradCAM,87,1.0,0.315,0.599,0.991,0.677
17,GradCAM,88,1.0,0.376,0.965,0.995,0.601
17,GradCAM,89,1.0,0.266,0.908,0.986,0.586
17,GradCAM,90,0.999,0.317,0.772,0.986,0.633
17,GradCAM,91,1.0,0.217,0.455,0.989,0.688
17,GradCAM,92,1.0,0.213,0.875,0.987,0.581
17,GradCAM,93,0.999,0.273,0.272,0.953,0.738
17,GradCAM,94,0.998,0.237,0.867,0.966,0.584
17,GradCAM,95,0.983,0.232,0.995,0.937,0.539
17,GradCAM,96,1.0,0.431,0.279,0.997,0.787
17,GradCAM,97,0.999,0.287,0.618,0.987,0.664
17,GradCAM,98,0.999,0.274,0.934,0.993,0.583
17,GradCAM,99,0.998,0.253,0.982,0.979,0.562
17,SHAP,0,0.177,0.442,0.922,0.203,0.225
17,SHAP,1,0.002,0.421,0.939,0.263,0.187
