Cycle/CIFAR,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
10,GradCAM,84,0.962,0.341,0.248,0.969,0.756
10,GradCAM,85,0.956,0.389,0.378,0.996,0.741
10,GradCAM,86,0.884,0.439,0.03,0.995,0.822
10,GradCAM,87,0.923,0.393,0.025,0.991,0.821
10,GradCAM,88,0.92,0.356,0.1,0.981,0.789
10,GradCAM,89,0.963,0.424,0.305,0.99,0.768
10,GradCAM,90,0.968,0.347,0.503,0.991,0.7
10,GradCAM,91,0.968,0.418,0.019,0.992,0.84
10,GradCAM,92,0.968,0.361,0.064,0.995,0.815
10,GradCAM,93,0.794,0.442,0.062,0.997,0.793
10,GradCAM,94,0.957,0.415,0.093,0.988,0.817
10,GradCAM,95,0.905,0.402,0.097,0.991,0.8
10,GradCAM,96,0.943,0.451,0.296,0.997,0.774
10,GradCAM,97,0.945,0.465,0.196,0.992,0.802
10,GradCAM,98,0.94,0.404,0.145,0.978,0.794
10,GradCAM,99,0.943,0.379,0.035,0.991,0.819
10,SHAP,0,0.053,0.51,0.042,0.268,0.447
10,SHAP,1,0.262,0.501,0.366,0.255,0.413
10,SHAP,2,0.066,0.519,0.433,0.224,0.344
10,SHAP,3,0.081,0.466,0.032,0.197,0.428
10,SHAP,4,0.085,0.429,0.085,0.13,0.39
10,SHAP,5,0.119,0.464,0.109,0.228,0.426
10,SHAP,6,0.068,0.487,0.145,0.175,0.396
10,SHAP,7,0.175,0.6,0.355,0.388,0.452
10,SHAP,8,0.221,0.49,0.253,0.238,0.424
10,SHAP,9,0.099,0.45,0.081,0.206,0.418
10,SHAP,10,0.239,0.469,0.129,0.213,0.448
10,SHAP,11,0.085,0.493,0.015,0.257,0.455
10,SHAP,12,0.115,0.564,0.462,0.235,0.363
10,SHAP,13,0.144,0.529,0.026,0.215,0.466
10,SHAP,14,0.185,0.472,0.078,0.251,0.458
10,SHAP,15,0.139,0.53,0.004,0.211,0.469
10,SHAP,16,0.216,0.513,0.277,0.264,0.429
10,SHAP,17,0.064,0.464,0.022,0.229,0.434
10,SHAP,18,0.211,0.556,0.042,0.278,0.501
10,SHAP,19,0.099,0.489,0.207,0.278,0.415
10,SHAP,20,0.227,0.517,0.103,0.343,0.496
10,SHAP,21,0.171,0.457,0.007,0.266,0.472
10,SHAP,22,0.186,0.498,0.189,0.225,0.43
10,SHAP,23,0.099,0.49,0.102,0.273,0.44
10,SHAP,24,0.039,0.497,0.009,0.166,0.423
10,SHAP,25,0.248,0.493,0.195,0.308,0.464
10,SHAP,26,0.096,0.478,0.043,0.194,0.431
10,SHAP,27,0.07,0.432,0.313,0.239,0.357
10,SHAP,28,0.116,0.497,0.018,0.29,0.471
10,SHAP,29,0.093,0.493,0.16,0.164,0.397
10,SHAP,30,0.161,0.454,0.114,0.29,0.448
10,SHAP,31,0.164,0.487,0.013,0.136,0.444
10,SHAP,32,0.141,0.452,0.015,0.252,0.458
10,SHAP,33,0.22,0.488,0.556,0.322,0.368
10,SHAP,34,0.136,0.489,0.097,0.21,0.434
10,SHAP,35,0.099,0.488,0.198,0.214,0.401
10,SHAP,36,0.08,0.467,0.406,0.18,0.33
10,SHAP,37,0.191,0.439,0.154,0.214,0.422
10,SHAP,38,0.164,0.522,0.061,0.3,0.481
10,SHAP,39,0.21,0.488,0.016,0.27,0.488
10,SHAP,40,0.163,0.545,0.135,0.211,0.446
10,SHAP,41,0.096,0.479,0.014,0.26,0.455
10,SHAP,42,0.112,0.498,0.306,0.312,0.404
10,SHAP,43,0.113,0.475,0.005,0.263,0.462
10,SHAP,44,0.135,0.439,0.143,0.209,0.41
10,SHAP,45,0.172,0.473,0.254,0.211,0.4
10,SHAP,46,0.133,0.513,0.013,0.147,0.445
10,SHAP,47,0.186,0.446,0.034,0.224,0.456
10,SHAP,48,0.129,0.47,0.508,0.245,0.334
10,SHAP,49,0.068,0.494,0.006,0.28,0.459
10,SHAP,50,0.21,0.463,0.028,0.168,0.453
10,SHAP,51,0.239,0.486,0.17,0.211,0.442
10,SHAP,52,0.137,0.477,0.171,0.263,0.427
10,SHAP,53,0.096,0.457,0.01,0.263,0.451
10,SHAP,54,0.123,0.449,0.19,0.235,0.404
10,SHAP,55,0.158,0.523,0.172,0.269,0.444
10,SHAP,56,0.315,0.459,0.034,0.289,0.507
10,SHAP,57,0.305,0.547,0.101,0.433,0.546
10,SHAP,58,0.073,0.522,0.012,0.276,0.465
10,SHAP,59,0.053,0.47,0.051,0.152,0.406
10,SHAP,60,0.136,0.547,0.015,0.34,0.502
10,SHAP,61,0.261,0.49,0.081,0.232,0.476
10,SHAP,62,0.118,0.47,0.18,0.247,0.414
10,SHAP,63,0.155,0.457,0.01,0.2,0.451
10,SHAP,64,0.207,0.461,0.168,0.289,0.447
10,SHAP,65,0.132,0.47,0.175,0.22,0.412
10,SHAP,66,0.188,0.485,0.225,0.264,0.428
10,SHAP,67,0.028,0.476,0.024,0.208,0.422
10,SHAP,68,0.336,0.616,0.151,0.343,0.536
10,SHAP,69,0.135,0.478,0.217,0.293,0.422
10,SHAP,70,0.164,0.518,0.181,0.256,0.439
10,SHAP,71,0.27,0.443,0.02,0.21,0.476
10,SHAP,72,0.201,0.484,0.153,0.242,0.444
10,SHAP,73,0.212,0.516,0.33,0.285,0.421
10,SHAP,74,0.212,0.492,0.012,0.237,0.482
10,SHAP,75,0.182,0.502,0.029,0.241,0.474
10,SHAP,76,0.067,0.459,0.022,0.278,0.446
10,SHAP,77,0.283,0.429,0.324,0.216,0.401
10,SHAP,78,0.086,0.474,0.007,0.157,0.427
10,SHAP,79,0.127,0.611,0.061,0.347,0.506
10,SHAP,80,0.078,0.504,0.011,0.266,0.46
10,SHAP,81,0.166,0.456,0.048,0.226,0.45
10,SHAP,82,0.131,0.428,0.008,0.309,0.465
10,SHAP,83,0.209,0.525,0.056,0.237,0.479
10,SHAP,84,0.181,0.467,0.29,0.26,0.404
10,SHAP,85,0.204,0.524,0.154,0.288,0.465
10,SHAP,86,0.088,0.48,0.022,0.29,0.459
10,SHAP,87,0.08,0.461,0.108,0.176,0.402
10,SHAP,88,0.18,0.459,0.227,0.162,0.393
10,SHAP,89,0.218,0.453,0.245,0.223,0.412
10,SHAP,90,0.101,0.431,0.242,0.194,0.371
10,SHAP,91,0.279,0.494,0.034,0.23,0.492
10,SHAP,92,0.103,0.461,0.049,0.221,0.434
10,SHAP,93,0.182,0.525,0.019,0.263,0.488
10,SHAP,94,0.1,0.461,0.022,0.279,0.454
10,SHAP,95,0.121,0.464,0.012,0.237,0.452
10,SHAP,96,0.137,0.495,0.157,0.251,0.432
10,SHAP,97,0.135,0.482,0.103,0.262,0.444
10,SHAP,98,0.181,0.479,0.361,0.269,0.392
10,SHAP,99,0.182,0.443,0.013,0.192,0.451
11,GradCAM,0,0.988,0.416,0.127,0.995,0.818
11,GradCAM,1,0.943,0.441,0.158,0.99,0.804
11,GradCAM,2,0.958,0.355,0.106,0.964,0.793
11,GradCAM,3,0.873,0.394,0.122,0.992,0.784
11,GradCAM,4,0.965,0.353,0.281,0.99,0.757
11,GradCAM,5,0.922,0.318,0.149,0.99,0.77
11,GradCAM,6,0.984,0.493,0.318,0.999,0.789
11,GradCAM,7,0.926,0.361,0.05,0.992,0.807
11,GradCAM,8,0.786,0.38,0.2,0.978,0.736
11,GradCAM,9,0.92,0.39,0.296,0.983,0.749
11,GradCAM,10,0.95,0.456,0.039,0.996,0.841
11,GradCAM,11,0.973,0.406,0.119,0.994,0.813
11,GradCAM,12,0.967,0.456,0.235,0.998,0.797
11,GradCAM,13,0.905,0.406,0.149,0.988,0.787
11,GradCAM,14,0.877,0.342,0.257,0.977,0.735
11,GradCAM,15,0.921,0.36,0.116,0.979,0.786
11,GradCAM,16,0.923,0.389,0.636,0.988,0.666
11,GradCAM,17,0.924,0.332,0.049,0.985,0.798
11,GradCAM,18,0.842,0.441,0.384,0.993,0.723
11,GradCAM,19,0.936,0.359,0.036,0.973,0.808
11,GradCAM,20,0.831,0.394,0.072,0.985,0.784
11,GradCAM,21,0.949,0.355,0.027,0.98,0.814
11,GradCAM,22,0.905,0.359,0.473,0.957,0.687
11,GradCAM,23,0.958,0.411,0.507,0.985,0.712
11,GradCAM,24,0.947,0.397,0.057,0.984,0.818
11,GradCAM,25,0.916,0.349,0.345,0.98,0.725
11,GradCAM,26,0.803,0.393,0.276,0.99,0.728
11,GradCAM,27,0.865,0.311,0.051,0.978,0.776
11,GradCAM,28,0.934,0.34,0.192,0.992,0.768
11,GradCAM,29,0.976,0.447,0.291,0.995,0.782
11,GradCAM,30,0.932,0.401,0.311,0.996,0.755
11,GradCAM,31,0.873,0.382,0.022,0.991,0.806
11,GradCAM,32,0.988,0.365,0.147,0.993,0.8
11,GradCAM,33,0.95,0.371,0.619,0.99,0.673
11,GradCAM,34,0.996,0.417,0.44,0.99,0.741
11,GradCAM,35,0.857,0.39,0.045,0.989,0.798
11,GradCAM,36,0.669,0.424,0.656,0.983,0.605
11,GradCAM,37,0.853,0.386,0.03,0.986,0.799
11,GradCAM,38,0.902,0.389,0.19,0.981,0.77
11,GradCAM,39,0.805,0.452,0.023,0.989,0.806
11,GradCAM,40,0.784,0.354,0.475,0.984,0.662
11,GradCAM,41,0.851,0.399,0.076,0.997,0.793
11,GradCAM,42,0.897,0.363,0.423,0.986,0.706
11,GradCAM,43,0.597,0.338,0.028,0.955,0.716
11,GradCAM,44,0.831,0.336,0.034,0.991,0.781
11,GradCAM,45,0.927,0.421,0.304,0.993,0.759
11,GradCAM,46,0.872,0.428,0.01,0.989,0.819
11,GradCAM,47,0.992,0.382,0.131,0.997,0.81
11,GradCAM,48,0.987,0.415,0.293,0.995,0.776
11,GradCAM,49,0.899,0.38,0.027,0.963,0.804
11,GradCAM,50,0.965,0.409,0.042,0.981,0.828
11,GradCAM,51,0.957,0.361,0.089,0.983,0.803
11,GradCAM,52,0.915,0.427,0.289,0.996,0.762
11,GradCAM,53,0.863,0.288,0.038,0.945,0.764
11,GradCAM,54,0.701,0.308,0.368,0.981,0.655
11,GradCAM,55,0.943,0.39,0.281,0.996,0.762
11,GradCAM,56,0.827,0.403,0.021,0.989,0.799
11,GradCAM,57,0.993,0.44,0.351,0.99,0.768
11,GradCAM,58,0.984,0.498,0.009,0.994,0.867
11,GradCAM,59,0.961,0.383,0.048,0.99,0.822
11,GradCAM,60,0.948,0.418,0.029,0.995,0.833
11,GradCAM,61,0.954,0.447,0.176,0.985,0.803
11,GradCAM,62,0.948,0.384,0.348,0.997,0.745
11,GradCAM,63,0.879,0.403,0.034,0.996,0.811
11,GradCAM,64,0.976,0.468,0.026,0.995,0.853
11,GradCAM,65,0.892,0.421,0.14,0.995,0.792
11,GradCAM,66,0.896,0.383,0.277,0.97,0.743
11,GradCAM,67,0.812,0.415,0.044,0.991,0.793
11,GradCAM,68,0.941,0.445,0.571,0.993,0.702
11,GradCAM,69,0.99,0.475,0.347,0.996,0.778
11,GradCAM,70,0.975,0.486,0.043,0.996,0.854
11,GradCAM,71,0.799,0.395,0.012,0.982,0.791
11,GradCAM,72,0.988,0.436,0.041,0.995,0.844
11,GradCAM,73,0.883,0.518,0.067,0.993,0.832
11,GradCAM,74,0.892,0.43,0.059,0.997,0.815
11,GradCAM,75,0.964,0.416,0.052,0.991,0.83
11,GradCAM,76,0.938,0.35,0.062,0.987,0.803
11,GradCAM,77,0.828,0.291,0.36,0.959,0.68
11,GradCAM,78,0.872,0.358,0.097,0.982,0.779
11,GradCAM,79,0.792,0.468,0.445,0.991,0.702
11,GradCAM,80,0.925,0.432,0.018,0.986,0.831
11,GradCAM,81,0.885,0.344,0.104,0.977,0.776
11,GradCAM,82,0.943,0.337,0.012,0.988,0.814
11,GradCAM,83,0.967,0.424,0.25,0.994,0.784
11,GradCAM,84,0.935,0.314,0.41,0.97,0.702
11,GradCAM,85,0.936,0.397,0.234,0.995,0.773
11,GradCAM,86,0.918,0.441,0.026,0.995,0.832
11,GradCAM,87,0.95,0.382,0.015,0.99,0.827
11,GradCAM,88,0.955,0.386,0.04,0.975,0.819
11,GradCAM,89,0.964,0.434,0.306,0.991,0.771
11,GradCAM,90,0.968,0.342,0.23,0.991,0.768
11,GradCAM,91,0.964,0.41,0.021,0.993,0.837
11,GradCAM,92,0.941,0.371,0.058,0.995,0.812
11,GradCAM,93,0.76,0.445,0.048,0.997,0.789
11,GradCAM,94,0.952,0.392,0.106,0.988,0.806
11,GradCAM,95,0.924,0.402,0.065,0.991,0.813
11,GradCAM,96,0.928,0.439,0.362,0.997,0.751
11,GradCAM,97,0.96,0.464,0.194,0.992,0.806
11,GradCAM,98,0.944,0.41,0.174,0.98,0.79
11,GradCAM,99,0.96,0.388,0.043,0.991,0.824
11,SHAP,0,0.159,0.46,0.019,0.273,0.468
11,SHAP,1,0.079,0.543,0.25,0.264,0.409
11,SHAP,2,0.183,0.461,0.197,0.219,0.416
11,SHAP,3,0.072,0.426,0.018,0.197,0.419
11,SHAP,4,0.091,0.45,0.052,0.132,0.405
11,SHAP,5,0.169,0.446,0.051,0.224,0.447
11,SHAP,6,0.152,0.486,0.131,0.181,0.422
11,SHAP,7,0.34,0.562,0.063,0.388,0.557
11,SHAP,8,0.167,0.506,0.518,0.217,0.343
11,SHAP,9,0.246,0.442,0.156,0.194,0.432
11,SHAP,10,0.074,0.453,0.016,0.221,0.433
11,SHAP,11,0.189,0.544,0.005,0.238,0.492
11,SHAP,12,0.294,0.448,0.368,0.243,0.404
11,SHAP,13,0.159,0.48,0.022,0.212,0.457
11,SHAP,14,0.111,0.506,0.366,0.258,0.377
11,SHAP,15,0.095,0.479,0.003,0.211,0.446
11,SHAP,16,0.194,0.475,0.59,0.282,0.341
11,SHAP,17,0.159,0.534,0.007,0.234,0.48
11,SHAP,18,0.172,0.553,0.034,0.272,0.491
11,SHAP,19,0.111,0.482,0.11,0.298,0.445
11,SHAP,20,0.134,0.436,0.022,0.33,0.47
11,SHAP,21,0.077,0.451,0.004,0.269,0.448
11,SHAP,22,0.278,0.52,0.481,0.239,0.389
11,SHAP,23,0.217,0.525,0.095,0.269,0.479
11,SHAP,24,0.055,0.494,0.005,0.173,0.429
11,SHAP,25,0.229,0.512,0.104,0.306,0.486
11,SHAP,26,0.195,0.509,0.049,0.19,0.462
11,SHAP,27,0.165,0.46,0.075,0.232,0.446
11,SHAP,28,0.186,0.547,0.015,0.291,0.502
11,SHAP,29,0.255,0.457,0.159,0.151,0.426
11,SHAP,30,0.192,0.484,0.05,0.28,0.476
11,SHAP,31,0.032,0.498,0.009,0.142,0.416
11,SHAP,32,0.22,0.488,0.028,0.24,0.48
11,SHAP,33,0.242,0.543,0.735,0.324,0.344
11,SHAP,34,0.113,0.49,0.182,0.219,0.41
11,SHAP,35,0.199,0.463,0.109,0.212,0.441
11,SHAP,36,0.113,0.473,0.43,0.187,0.336
11,SHAP,37,0.226,0.482,0.048,0.217,0.469
11,SHAP,38,0.128,0.497,0.276,0.307,0.414
11,SHAP,39,0.043,0.507,0.014,0.266,0.451
11,SHAP,40,0.201,0.483,0.339,0.191,0.384
11,SHAP,41,0.109,0.454,0.008,0.251,0.451
11,SHAP,42,0.099,0.461,0.596,0.312,0.319
11,SHAP,43,0.024,0.604,0.004,0.263,0.472
11,SHAP,44,0.106,0.488,0.021,0.206,0.445
11,SHAP,45,0.052,0.458,0.214,0.21,0.377
11,SHAP,46,0.145,0.459,0.02,0.149,0.433
11,SHAP,47,0.171,0.495,0.039,0.225,0.463
11,SHAP,48,0.201,0.564,0.244,0.257,0.444
11,SHAP,49,0.131,0.518,0.004,0.29,0.484
11,SHAP,50,0.087,0.464,0.019,0.175,0.427
11,SHAP,51,0.133,0.479,0.098,0.199,0.428
11,SHAP,52,0.196,0.46,0.227,0.267,0.424
11,SHAP,53,0.072,0.484,0.009,0.28,0.457
11,SHAP,54,0.276,0.548,0.564,0.238,0.375
11,SHAP,55,0.152,0.48,0.095,0.265,0.45
11,SHAP,56,0.238,0.518,0.034,0.296,0.505
11,SHAP,57,0.395,0.594,0.083,0.427,0.583
11,SHAP,58,0.126,0.482,0.013,0.263,0.464
11,SHAP,59,0.095,0.43,0.038,0.154,0.41
11,SHAP,60,0.08,0.532,0.007,0.322,0.482
11,SHAP,61,0.131,0.521,0.129,0.235,0.439
11,SHAP,62,0.083,0.456,0.163,0.244,0.405
11,SHAP,63,0.141,0.488,0.008,0.195,0.454
11,SHAP,64,0.208,0.415,0.081,0.283,0.456
11,SHAP,65,0.2,0.465,0.04,0.225,0.463
11,SHAP,66,0.177,0.472,0.09,0.258,0.454
11,SHAP,67,0.122,0.474,0.027,0.203,0.443
11,SHAP,68,0.228,0.504,0.229,0.347,0.462
11,SHAP,69,0.191,0.485,0.079,0.277,0.468
11,SHAP,70,0.194,0.485,0.072,0.249,0.464
11,SHAP,71,0.17,0.481,0.012,0.207,0.462
11,SHAP,72,0.2,0.496,0.053,0.251,0.474
11,SHAP,73,0.207,0.484,0.241,0.297,0.437
11,SHAP,74,0.141,0.475,0.003,0.242,0.464
11,SHAP,75,0.054,0.46,0.04,0.237,0.428
11,SHAP,76,0.119,0.467,0.008,0.276,0.463
11,SHAP,77,0.173,0.474,0.211,0.221,0.414
11,SHAP,78,0.112,0.508,0.005,0.163,0.444
11,SHAP,79,0.18,0.467,0.064,0.328,0.478
11,SHAP,80,0.075,0.469,0.008,0.264,0.45
11,SHAP,81,0.114,0.541,0.019,0.23,0.467
11,SHAP,82,0.195,0.481,0.006,0.305,0.494
11,SHAP,83,0.221,0.522,0.039,0.226,0.482
11,SHAP,84,0.069,0.469,0.614,0.258,0.295
11,SHAP,85,0.208,0.46,0.034,0.278,0.478
11,SHAP,86,0.142,0.484,0.016,0.278,0.472
11,SHAP,87,0.027,0.465,0.075,0.187,0.401
11,SHAP,88,0.106,0.439,0.075,0.167,0.41
11,SHAP,89,0.276,0.484,0.098,0.224,0.471
11,SHAP,90,0.169,0.467,0.114,0.186,0.427
11,SHAP,91,0.071,0.465,0.014,0.236,0.439
11,SHAP,92,0.124,0.554,0.034,0.227,0.468
11,SHAP,93,0.139,0.475,0.005,0.257,0.466
11,SHAP,94,0.096,0.467,0.006,0.27,0.457
11,SHAP,95,0.098,0.504,0.009,0.234,0.457
11,SHAP,96,0.145,0.489,0.126,0.244,0.438
11,SHAP,97,0.152,0.493,0.14,0.258,0.441
11,SHAP,98,0.219,0.469,0.209,0.268,0.437
11,SHAP,99,0.125,0.449,0.008,0.211,0.444
12,GradCAM,0,0.984,0.41,0.092,0.995,0.824
12,GradCAM,1,0.98,0.439,0.311,0.99,0.774
12,GradCAM,2,0.906,0.346,0.23,0.967,0.747
12,GradCAM,3,0.854,0.386,0.163,0.992,0.767
12,GradCAM,4,0.961,0.378,0.254,0.99,0.769
12,GradCAM,5,0.91,0.321,0.104,0.99,0.779
12,GradCAM,6,0.991,0.494,0.378,0.998,0.776
12,GradCAM,7,0.935,0.309,0.071,0.986,0.79
12,GradCAM,8,0.803,0.386,0.319,0.978,0.712
12,GradCAM,9,0.946,0.401,0.237,0.984,0.774
12,GradCAM,10,0.943,0.459,0.042,0.996,0.839
12,GradCAM,11,0.966,0.401,0.157,0.994,0.801
12,GradCAM,12,0.973,0.453,0.336,0.998,0.772
12,GradCAM,13,0.896,0.413,0.133,0.988,0.791
12,GradCAM,14,0.881,0.369,0.225,0.978,0.751
12,GradCAM,15,0.927,0.374,0.102,0.98,0.795
12,GradCAM,16,0.918,0.393,0.518,0.988,0.695
12,GradCAM,17,0.971,0.34,0.06,0.985,0.809
12,GradCAM,18,0.913,0.454,0.356,0.993,0.751
12,GradCAM,19,0.931,0.349,0.051,0.975,0.801
12,GradCAM,20,0.784,0.448,0.042,0.985,0.794
12,GradCAM,21,0.956,0.361,0.019,0.982,0.82
12,GradCAM,22,0.726,0.373,0.279,0.956,0.694
12,GradCAM,23,0.966,0.399,0.442,0.986,0.727
12,GradCAM,24,0.936,0.405,0.052,0.985,0.818
12,GradCAM,25,0.873,0.327,0.316,0.98,0.716
12,GradCAM,26,0.775,0.399,0.168,0.985,0.748
12,GradCAM,27,0.865,0.326,0.091,0.979,0.77
12,GradCAM,28,0.943,0.346,0.142,0.992,0.785
12,GradCAM,29,0.961,0.448,0.274,0.995,0.783
12,GradCAM,30,0.92,0.404,0.311,0.996,0.752
12,GradCAM,31,0.913,0.383,0.021,0.991,0.816
12,GradCAM,32,0.987,0.351,0.221,0.994,0.777
12,GradCAM,33,0.968,0.402,0.549,0.989,0.702
12,GradCAM,34,0.992,0.404,0.421,0.991,0.741
12,GradCAM,35,0.885,0.391,0.035,0.989,0.807
12,GradCAM,36,0.703,0.414,0.696,0.985,0.601
12,GradCAM,37,0.91,0.378,0.044,0.985,0.807
12,GradCAM,38,0.91,0.399,0.136,0.983,0.789
12,GradCAM,39,0.732,0.449,0.04,0.989,0.783
12,GradCAM,40,0.773,0.412,0.437,0.984,0.683
12,GradCAM,41,0.876,0.407,0.096,0.997,0.796
12,GradCAM,42,0.796,0.366,0.248,0.984,0.724
12,GradCAM,43,0.782,0.336,0.037,0.958,0.759
12,GradCAM,44,0.856,0.352,0.077,0.991,0.78
12,GradCAM,45,0.952,0.432,0.234,0.993,0.786
12,GradCAM,46,0.851,0.434,0.011,0.989,0.816
12,GradCAM,47,0.992,0.386,0.086,0.997,0.822
12,GradCAM,48,0.984,0.413,0.404,0.995,0.747
12,GradCAM,49,0.908,0.331,0.01,0.961,0.797
12,GradCAM,50,0.942,0.388,0.078,0.98,0.808
12,GradCAM,51,0.97,0.388,0.153,0.984,0.797
12,GradCAM,52,0.92,0.417,0.336,0.996,0.749
12,GradCAM,53,0.829,0.318,0.071,0.946,0.756
12,GradCAM,54,0.782,0.322,0.417,0.981,0.667
12,GradCAM,55,0.938,0.382,0.391,0.996,0.731
12,GradCAM,56,0.827,0.357,0.02,0.988,0.788
12,GradCAM,57,0.989,0.432,0.366,0.99,0.761
12,GradCAM,58,0.977,0.492,0.007,0.994,0.864
12,GradCAM,59,0.967,0.399,0.048,0.991,0.827
12,GradCAM,60,0.95,0.414,0.035,0.995,0.831
12,GradCAM,61,0.93,0.454,0.166,0.985,0.801
12,GradCAM,62,0.941,0.379,0.403,0.997,0.729
12,GradCAM,63,0.922,0.373,0.073,0.995,0.804
12,GradCAM,64,0.958,0.504,0.024,0.995,0.858
12,GradCAM,65,0.927,0.434,0.153,0.995,0.801
12,GradCAM,66,0.918,0.349,0.223,0.969,0.753
12,GradCAM,67,0.762,0.433,0.016,0.991,0.793
12,GradCAM,68,0.937,0.448,0.508,0.993,0.718
12,GradCAM,69,0.989,0.472,0.388,0.996,0.767
12,GradCAM,70,0.976,0.483,0.061,0.996,0.849
12,GradCAM,71,0.797,0.419,0.009,0.982,0.797
12,GradCAM,72,0.973,0.429,0.043,0.995,0.839
12,GradCAM,73,0.893,0.499,0.108,0.994,0.82
12,GradCAM,74,0.89,0.412,0.048,0.997,0.813
12,GradCAM,75,0.975,0.421,0.03,0.992,0.84
12,GradCAM,76,0.92,0.354,0.058,0.988,0.801
12,GradCAM,77,0.8,0.279,0.484,0.953,0.637
12,GradCAM,78,0.863,0.353,0.076,0.982,0.78
12,GradCAM,79,0.778,0.475,0.369,0.991,0.719
12,GradCAM,80,0.896,0.423,0.018,0.987,0.822
12,GradCAM,81,0.834,0.318,0.072,0.977,0.765
12,GradCAM,82,0.94,0.344,0.009,0.988,0.816
12,GradCAM,83,0.957,0.407,0.175,0.994,0.796
12,GradCAM,84,0.988,0.354,0.574,0.97,0.684
12,GradCAM,85,0.908,0.391,0.286,0.995,0.752
12,GradCAM,86,0.95,0.464,0.032,0.996,0.845
12,GradCAM,87,0.96,0.38,0.012,0.99,0.829
12,GradCAM,88,0.936,0.358,0.069,0.974,0.8
12,GradCAM,89,0.976,0.428,0.413,0.991,0.746
12,GradCAM,90,0.944,0.338,0.417,0.991,0.714
12,GradCAM,91,0.973,0.416,0.037,0.993,0.836
12,GradCAM,92,0.973,0.368,0.063,0.993,0.818
12,GradCAM,93,0.799,0.427,0.068,0.997,0.789
12,GradCAM,94,0.966,0.416,0.086,0.989,0.821
12,GradCAM,95,0.923,0.391,0.066,0.991,0.81
12,GradCAM,96,0.94,0.434,0.365,0.997,0.752
12,GradCAM,97,0.937,0.454,0.203,0.992,0.795
12,GradCAM,98,0.909,0.42,0.201,0.978,0.776
12,GradCAM,99,0.972,0.411,0.032,0.991,0.835
12,SHAP,0,0.075,0.47,0.017,0.276,0.451
12,SHAP,1,0.194,0.503,0.221,0.267,0.436
12,SHAP,2,0.19,0.478,0.203,0.211,0.419
12,SHAP,3,0.157,0.44,0.024,0.191,0.441
12,SHAP,4,0.106,0.462,0.044,0.135,0.415
12,SHAP,5,0.085,0.447,0.053,0.212,0.423
12,SHAP,6,0.219,0.442,0.099,0.178,0.435
12,SHAP,7,0.233,0.482,0.197,0.386,0.476
12,SHAP,8,0.225,0.51,0.372,0.209,0.393
12,SHAP,9,0.134,0.499,0.128,0.181,0.421
12,SHAP,10,0.13,0.485,0.036,0.22,0.45
12,SHAP,11,0.113,0.465,0.008,0.237,0.452
12,SHAP,12,0.337,0.494,0.376,0.25,0.426
12,SHAP,13,0.147,0.456,0.03,0.207,0.445
12,SHAP,14,0.177,0.451,0.19,0.255,0.423
12,SHAP,15,0.084,0.457,0.006,0.213,0.437
12,SHAP,16,0.164,0.525,0.552,0.278,0.354
12,SHAP,17,0.144,0.476,0.013,0.225,0.458
12,SHAP,18,0.163,0.507,0.034,0.276,0.478
12,SHAP,19,0.075,0.487,0.124,0.299,0.434
12,SHAP,20,0.165,0.47,0.062,0.327,0.475
12,SHAP,21,0.126,0.494,0.004,0.277,0.473
12,SHAP,22,0.175,0.553,0.351,0.242,0.405
12,SHAP,23,0.184,0.493,0.078,0.269,0.467
12,SHAP,24,0.141,0.449,0.006,0.177,0.44
12,SHAP,25,0.142,0.435,0.203,0.296,0.417
12,SHAP,26,0.17,0.441,0.042,0.186,0.439
12,SHAP,27,0.182,0.477,0.129,0.225,0.439
12,SHAP,28,0.195,0.523,0.025,0.286,0.495
12,SHAP,29,0.298,0.475,0.143,0.158,0.447
12,SHAP,30,0.242,0.465,0.132,0.281,0.464
12,SHAP,31,0.085,0.48,0.012,0.151,0.426
12,SHAP,32,0.223,0.448,0.022,0.236,0.471
12,SHAP,33,0.249,0.52,0.707,0.325,0.347
12,SHAP,34,0.159,0.427,0.188,0.221,0.405
12,SHAP,35,0.141,0.492,0.115,0.207,0.431
12,SHAP,36,0.078,0.428,0.355,0.184,0.334
12,SHAP,37,0.134,0.466,0.063,0.216,0.438
12,SHAP,38,0.125,0.49,0.151,0.302,0.442
12,SHAP,39,0.113,0.505,0.014,0.283,0.472
12,SHAP,40,0.181,0.503,0.294,0.175,0.391
12,SHAP,41,0.159,0.482,0.005,0.236,0.468
12,SHAP,42,0.103,0.467,0.491,0.31,0.347
12,SHAP,43,0.122,0.483,0.003,0.258,0.465
12,SHAP,44,0.095,0.459,0.043,0.213,0.431
12,SHAP,45,0.233,0.48,0.215,0.213,0.428
12,SHAP,46,0.232,0.454,0.02,0.162,0.457
12,SHAP,47,0.221,0.44,0.048,0.244,0.464
12,SHAP,48,0.195,0.472,0.225,0.258,0.425
12,SHAP,49,0.208,0.574,0.005,0.292,0.517
12,SHAP,50,0.133,0.449,0.027,0.164,0.43
12,SHAP,51,0.0,0.477,0.127,0.203,0.388
12,SHAP,52,0.225,0.471,0.185,0.261,0.443
12,SHAP,53,0.163,0.474,0.007,0.267,0.474
12,SHAP,54,0.106,0.478,0.505,0.252,0.333
12,SHAP,55,0.093,0.467,0.102,0.248,0.426
12,SHAP,56,0.184,0.499,0.04,0.295,0.484
